item_id,premise,hypothesis,correct_label,condition,plausibility,memory_load,human_label
4132,The designer was designed by the logo but the webmaster infected the umpire.,The logo was designed by the designer.,n,Passive,implausible,two,n
4133,The student was pushed by the button when the skater dismissed the violinist.,The button was pushed by the student.,n,Passive,implausible,two,n
4134,The artist was drawn by the landscape because the conductor defeated the camper.,The landscape was drawn by the artist.,n,Passive,implausible,two,n
4135,The boy was memorized by the lines after the skater introduced the translator.,The lines were memorized by the boy.,n,Passive,implausible,two,n
4136,The loyalist honored the wife and the ironworker was flattened by the plate.,The plate was flattened by the ironworker.,n,Passive,implausible,two,n
4137,The astronaut reassured the fighter but the artist was folded by the crane.,The crane was folded by the artist.,n,Passive,implausible,two,n
4138,The climber filmed the pastor when the blacksmith was hammered by the metal.,The metal was hammered by the blacksmith.,n,Passive,implausible,two,n
4139,The jailor poisoned the psychopath because the kid was hacked by the computer.,The computer was hacked by the kid.,n,Passive,implausible,two,n
4140,The maverick dazzled the rogue after the lady was hit by the bag.,The bag was hit by the lady.,n,Passive,implausible,two,n
4141,The guy was kicked by the door and the revolutionary reassured the pawnbroker.,The door was kicked by the guy.,n,Passive,implausible,two,n
4142,The student was knocked by the door but the protestor stuned the trooper.,The door was knocked by the student.,n,Passive,implausible,two,n
4143,The baker was made by the cake when the dictator haunted the equestrian.,The cake was made by the baker.,n,Passive,implausible,two,n
4144,The worker was pounded by the metal because the botanist mollified the jeweler.,The metal was pounded by the worker.,n,Passive,implausible,two,n
4145,The factory was produced by the smartphones after the warrior disparaged the busdriver.,The smartphones were produced by the factory.,n,Passive,implausible,two,n
4146,The pastor esteemed the sophomore and the soldiers were protected by the building.,The building was protected by the soldiers.,n,Passive,implausible,two,n
4147,The orthopedist applauded the interpreter but the boxer was punched by the locker.,The locker was punched by the boxer.,n,Passive,implausible,two,n
4148,The butler fighted the mover when the student was rescued by the kid.,The kid was rescued by the student.,n,Passive,implausible,two,e
4149,The kleptomaniac lauded the revolutionary because the carpenter was sawed by the timber.,The timber was sawed by the carpenter.,n,Passive,implausible,two,n
4150,The go-between consulted the watchman after the firefighter was saved by the money.,The money was saved by the firefighter.,n,Passive,implausible,two,n
4151,The vandals were shattered by the window and the lecturer mystified the lieutenant.,The window was shattered by the vandals.,n,Passive,implausible,two,n
4152,The pirate was slashed by the sail but the scavenger shamed the photographer.,The sail was slashed by the pirate.,n,Passive,implausible,two,n
4153,The chef was sliced by the tomato when the wizard squeezed the loyalist.,The tomato was sliced by the chef.,n,Passive,implausible,two,n
4154,The child was smashed by the toy car because the landscaper deceived the playwright.,The toy car was smashed by the child.,n,Passive,implausible,two,n
4155,The player was squashed by the ball after the restaurateur saluted the coroner.,The ball was squashed by the player.,n,Passive,implausible,two,n
4156,The nominee peeved the heiress and the manager was suggested by the policy.,The policy was suggested by the manager.,n,Passive,implausible,two,n
4157,The healer maddened the creditor but the student was skipped by the party.,The party was skipped by the student.,n,Passive,implausible,two,n
4158,The asylum isolated the songwriter when the artist was touched by the canvas.,The canvas was touched by the artist.,n,Passive,implausible,two,n
4159,The infantryman signaled the trespasser because the chef was used by the blender.,The blender was used by the chef.,n,Passive,implausible,two,n
4160,The coward extoled the aristocrat after the person was wasted by the electricity.,The electricity was wasted by the person.,n,Passive,implausible,two,n
4161,The manager allocated the employees the tasks and the cartographer befriended the dissident.,The manager allocated the tasks the employees.,n,DoubleObjectConstruction,plausible,two,n
4162,The lady assigned the assistant the project but the golfer stuned the acupuncturist.,The lady assigned the project the assistant.,n,DoubleObjectConstruction,plausible,two,e
4163,The committee awarded the athlete the trophy when the grouch spooked the pastor.,The committe awarded the trophy the athlete.,n,DoubleObjectConstruction,plausible,two,n
4164,The boy brought the friend the souvenir because the neighbor encountered the officer.,The boy brought the souvenir the friend.,n,DoubleObjectConstruction,plausible,two,n
4165,The colleague emailed the team the agenda after the pole squeezed the beautician.,The colleague emailed the agenda the team.,n,DoubleObjectConstruction,plausible,two,n
4166,The jogger welcomed the diva and the company extended the client the extension.,The company extended the extension the client.,n,DoubleObjectConstruction,plausible,two,n
4167,The yodeler hurted the skier but the secretary faxed the supervisor the document.,The secretary faxed the document the supervisor.,n,DoubleObjectConstruction,plausible,two,n
4168,The regular avoided the bassist when the student fed the ducks the meal.,The student fed the meal the ducks.,n,DoubleObjectConstruction,plausible,two,n
4169,The optician fancied the warlord because the coworker forwarded the client the email.,The coworker forwarded the email the client.,n,DoubleObjectConstruction,plausible,two,n
4170,The bookbinder scorned the creditor after the employee gave the sister the book.,The employee gave the book the sister.,n,DoubleObjectConstruction,plausible,two,n
4171,The foundation granted the organization the funding and the teenager mortified the sommelier.,The foundation granted the funding the organization.,n,DoubleObjectConstruction,plausible,two,n
4172,The waiter handed the customer the menu but the benefactor swindled the trooper.,The waiter handed the menu the customer.,n,DoubleObjectConstruction,plausible,two,n
4173,The teacher hauled the friend the groceries when the patent tickled the machinist.,The teacher hauled the groceries the friend.,n,DoubleObjectConstruction,plausible,two,n
4174,The government issued the citizens the cards because the yodeler pinched the consultant.,The government issued the cards the citizens.,n,DoubleObjectConstruction,plausible,two,n
4175,The man lent the neighbor the ladder after the scoundrel provoked the analyst.,The man lent the ladder the neighbor.,n,DoubleObjectConstruction,plausible,two,e
4176,The coroner enraged the sniper and the landlord leased the tenant the apartment.,The landlord leased the apartment the tenant.,n,DoubleObjectConstruction,plausible,two,e
4177,The pole repulsed the valet but the worker left the colleague the note.,The worker left the note the colleague.,n,DoubleObjectConstruction,plausible,two,e
4178,The physicist saluted the mailman when the friend loaned the guy the laptop.,The friend loaned the laptop the guy.,n,DoubleObjectConstruction,plausible,two,e
4179,The bullfighter targeted the weatherman because the postman mailed the recipient the package.,The postman mailed the package the recipient.,n,DoubleObjectConstruction,plausible,two,n
4180,The mayor hosted the defender after the clark offered the customer the discount.,The clerk offered the discount the customer.,n,DoubleObjectConstruction,plausible,two,e
4181,The borrower owed the lender the money and the hero insulted the courier.,The borrower owed the money the lender.,n,DoubleObjectConstruction,plausible,two,n
